ObjectID,Name,OriginID,DestinationID,DestinationRank,Total_长度,FID,field_1,field_6
721,图形选择 2 - 位置 17,2,17,33,7247.808101530049500,17,肯德基(钢都店),新奥尔良烤翅，薯条，皮蛋瘦肉粥，香辣鸡翅，吮指原味鸡块，香辣鸡腿堡，原味蛋挞，爱尔兰雪顶咖啡，翅桶，劲爆鸡米花，九珍果汁饮料，九珍果汁，霸王翅，美式，黑椒牛柳饭，蜜汁手扒鸡，蘑菇培根饭，草莓味冰淇淋花筒，红枣姜茶，法风烧饼，早餐油条稀饭套餐，劲脆鸡堡，九
722,图形选择 2 - 位置 22,2,22,34,7638.188587461751000,22,肯德基(和平大道店),抹茶冰激凌，冰激凌，香辣鸡腿堡，鸡肉卷
723,图形选择 2 - 位置 16,2,16,35,7789.077399791329300,16,肯德基(汉阳商场店),蛋挞，吮指原味鸡，雪顶咖啡，伴鸡伴虾堡土豆泥餐，伴鸡伴虾堡，九珍果汁饮料，五味小吃桶，冰拿铁，冰美式，劲爆鸡米花，吮指原味鸡套餐，圣代，拿铁，新奥尔良烤翅，新奥尔良烤鸡腿堡，新奥良腿堡土豆泥餐，根骨肉相连加，榛果风味冰拿铁，红豆派，美式，老北京卷土豆泥餐
724,图形选择 2 - 位置 39,2,39,36,7973.050318979741000,39,肯德基(上东汇店),伴鸡伴虾堡，香辣鸡腿堡土豆泥餐，老北京卷土豆泥餐，冰拿铁，老北京鸡肉卷，榛果风味冰拿铁，香甜粟米棒，芙蓉荟蔬汤，劲爆鸡米花，新奥尔良烤鸡腿堡，香辣鸡翅，醇香土豆泥，九珍果汁饮料，黄金鸡块，香辣鸡腿堡，美式，伴鸡伴虾堡土豆泥餐，吮指原味鸡套餐，新奥良腿堡土
725,图形选择 2 - 位置 5,2,5,37,7979.531289415737800,5,肯德基(武汉国际广场),小食拼盘，可乐，KFC香辣（劲脆）鸡腿堡，芋缘花淇淋，黄金鸡块，KFC芋缘花淇淋，肯大大鸡排，KFC老北京鸡肉卷，吮指原味鸡，薯条，玉米沙拉，香辣鸡翅，葡式蛋挞，现磨咖啡，蔬菜沙拉，鸡米花，醇香土豆泥，海苔岩烧大鸡腿饭，伴柠伴桔鲜果茶，红豆派，全家桶，新奥尔良烤?
726,图形选择 2 - 位置 47,2,47,38,8027.516107203027800,47,肯德基(融侨店),bbq手撕猪肉卷，九珍果汁饮料，五味小吃桶，伴鸡伴虾堡，伴鸡伴虾堡土豆泥餐，冰拿铁，冰美式，劲爆鸡米花，吮指原味鸡，吮指原味鸡套餐，圣代，新奥尔良烤翅，新奥尔良烤鸡腿堡，新奥良腿堡土豆泥餐，根骨肉相连加，玉米沙拉，红豆圆奶茶，红豆派，美式，老北京卷土豆泥餐?
727,图形选择 2 - 位置 92,2,92,39,8034.984488363335000,92,台湾黄金鸡脆骨,{}
728,图形选择 2 - 位置 54,2,54,40,8074.666926976307900,54,肯德基(武汉站),现磨咖啡，葡式蛋挞，小食拼盘，可乐，KFC香辣（劲脆）鸡腿堡，肯大大鸡排，KFC老北京鸡肉卷，吮指原味鸡，薯条，玉米沙拉，香辣鸡翅，芋缘花淇淋，黄金鸡块，KFC芋缘花淇淋，蔬菜沙拉，鸡米花，醇香土豆泥，海苔岩烧大鸡腿饭，伴柠伴桔鲜果茶，红豆派，全家桶，新奥尔良烤?
729,图形选择 2 - 位置 15,2,15,41,8207.822402519001100,15,肯德基(后湖店),拿铁，超值全家桶，黄金烤鸡腿堡，上校鸡块，九珍果汁，九珍果汁饮料，五味小吃桶，什菌烤鸡腿堡，伴鸡伴虾堡土豆泥餐，冰拿铁，冰淇淋之神，冰美式，劲爆鸡米花，巧克力味冰淇淋花筒，劲脆鸡腿堡，香甜栗米棒，bbq手撕猪肉卷，bbq手撕猪肉堡，草莓味冰淇淋花筒，九珍，五珍
730,图形选择 2 - 位置 24,2,24,42,8527.620884372936400,24,肯德基(吉庆街店),香辣鸡腿堡，超级外送全家桶，红豆圆奶茶，新奥良腿堡土豆泥餐，拿铁，上校鸡块，香辣鸡腿堡土豆泥餐，辣翅，黄桃蛋挞，香栗双层鸡腿堡，美味鸡柳，深海鳕鱼堡，小食拼盘，墨西哥鸡肉卷，原味鸡腿堡，香菇滑鸡粥，香甜栗米棒，雪顶，超值午餐，田园脆鸡堡，玉米杯，泰式鸡肉
731,图形选择 2 - 位置 37,2,37,43,8578.771018325005600,37,肯德基(儿童医院餐厅),肯大大鸡排，KFC老北京鸡肉卷，吮指原味鸡，薯条，玉米沙拉，香辣鸡翅，芋缘花淇淋，黄金鸡块，KFC芋缘花淇淋，小食拼盘，可乐，KFC香辣（劲脆）鸡腿堡，葡式蛋挞，现磨咖啡，伴柠伴桔鲜果茶，蔬菜沙拉，鸡米花，醇香土豆泥，海苔岩烧大鸡腿饭，红豆派，全家桶，新奥尔良烤?
732,图形选择 2 - 位置 75,2,75,44,8627.583118303302400,75,肯德基(光谷家乐福店),葡式蛋挞，新奥尔良烤翅，圣代，新奥尔良烤鸡腿堡，爱尔兰雪顶咖啡，吮指原味鸡块，黄金烤鸡腿堡，醇香土豆泥，薯条，鳕鱼条，脆皮甜筒，香甜粟米棒，芙蓉荟蔬汤，卤水鸡腿饭，芙蓉鲜蔬汤，小吃拼盘，香菇鸡肉饭，蔬菜萨拉，油条被蛋卷，bbq手撕猪肉堡，香辣鸡腿，芋圆冰淇?
733,图形选择 2 - 位置 21,2,21,45,8750.937624114223600,21,肯德基(汉街店),爱尔兰雪顶咖啡，吮指原味鸡块，葡式蛋挞，香辣鸡腿堡，薯条，老北京鸡肉卷，霸王翅，草莓圣代，美式，川椒麻香翅，伴鸡伴虾堡土豆泥餐，什菌烤鸡腿堡，鸡米花，香菇鸡排饭，鸡肉汉堡，辣腿堡，草莓旋风，经典咖啡，新奥尔良系列，培根蘑菇鸡肉饭，冰碳烤珍珠奶茶，冰奶茶，
734,图形选择 2 - 位置 78,2,78,46,8778.879842595410100,78,肯德基(万达广场),香辣鸡腿堡，田园脆鸡堡，新奥尔良烤鸡腿堡，手撕猪肉卷，经典咖啡
735,图形选择 2 - 位置 64,2,64,47,8785.185673777090400,64,肯德基(新中南店),爱尔兰雪顶咖啡，泰式鸡肉卷，吮指原味鸡套餐，九珍果汁饮料，九珍果汁，五味小吃桶，什菌烤鸡腿堡，伴鸡伴虾堡，伴鸡伴虾堡土豆泥餐，冰拿铁，冰淇淋之神，冰美式，劲爆鸡米花，香甜栗米棒，bbq手撕猪肉卷，bbq手撕猪肉堡，草莓味冰淇淋花筒，巧克力味冰淇淋花筒，劲脆鸡腿
736,图形选择 2 - 位置 63,2,63,48,8835.172231049609800,63,肯德基(水果湖店),麦辣鸡腿汉堡，香辣鸡腿汉堡，老北京鸡肉卷，榛果风味冰拿铁，嫩牛五方，咖喱鸡饭，香甜粟米棒，芙蓉荟蔬汤，卤水鸡腿饭，芙蓉鲜蔬汤，明星香辣鸡腿堡套餐，小吃拼盘，草莓沙冰，柚子茶，新奥尔良腿堡，仙草奶茶，香菇鸡肉饭，蔬菜萨拉，油条被蛋卷，bbq手撕猪肉堡，香辣鸡?
737,图形选择 2 - 位置 10,2,10,49,9086.844726872816000,10,肯德基(阅马场店),新奥尔良汉堡，香辣鸡翅，爱尔兰雪顶咖啡，麦辣鸡腿汉堡，吮指原味鸡块，薯条，香栗双层鸡腿堡，仙草奶茶，香辣鸡腿汉堡，榛果风味冰拿铁，嫩牛五方，咖喱鸡饭，香甜粟米棒，芙蓉荟蔬汤，芙蓉鲜蔬汤，草莓沙冰，柚子茶，香菇鸡肉饭，蔬菜萨拉，油条被蛋卷，bbq手撕猪肉堡，?
738,图形选择 2 - 位置 11,2,11,50,9180.652464107735800,11,肯德基(惠济一路店),炸鸡翅，田园脆鸡堡，香辣鸡腿汉堡，鸡米花，香菇鸡排饭，吮指原味鸡套餐，香辣鸡腿堡，草莓圣代，川椒麻香翅，奥利奥圣代，五味小吃桶，麻辣鸡肉饭，红豆珍珠奶茶，板烧鸡腿堡，巧克力味冰淇淋花筒，劲脆鸡腿堡，鸡肉汉堡，霜糖油条，豪霸鸡腿，蜂蜜花梨茶，蘑菇饭，草莓旋
739,图形选择 2 - 位置 7,2,7,51,9192.310522541043600,7,肯德基(汉口火车站餐厅),全家桶，新奥尔良烤鸡腿堡，红豆派，伴柠伴桔鲜果茶，蔬菜沙拉，鸡米花，醇香土豆泥，海苔岩烧大鸡腿饭，小食拼盘，可乐，KFC香辣（劲脆）鸡腿堡，肯大大鸡排，KFC老北京鸡肉卷，吮指原味鸡，薯条，玉米沙拉，香辣鸡翅，芋缘花淇淋，黄金鸡块，KFC芋缘花淇淋，现磨咖啡，葡?
740,图形选择 2 - 位置 57,2,57,52,9265.464743596725400,57,肯德基(维港店),冰拿铁，伴鸡伴虾堡，根骨肉相连加，榛果风味冰拿铁，美式，吮指原味鸡套餐，九珍果汁饮料，伴鸡伴虾堡土豆泥餐，五味小吃桶，冰美式，拿铁，黄金鸡块，超值全家桶，芋缘花淇淋，香脆海苔虾，bbq手撕猪肉堡，草莓味冰淇淋花筒，雪顶咖啡，薯条，劲脆鸡腿堡，草莓圣代，巧克?
741,图形选择 2 - 位置 81,2,81,53,9305.712300150429700,81,肯德基(武大餐厅店),爱尔兰雪顶咖啡，新奥尔良烤翅，薯条，吮指原味鸡块，楚味烤翅，翅桶，劲爆鸡米花，九珍果汁饮料，九珍果汁，黄金鸡块，霸王翅，美式，黑椒牛柳饭，醇豆浆，蜜汁手扒鸡，蘑菇培根饭，草莓味冰淇淋花筒，红枣姜茶，法风烧饼，早餐油条稀饭套餐，劲脆鸡堡，九珍，香辣鸡翅根，
742,图形选择 2 - 位置 72,2,72,54,9368.835252640295900,72,肯德基(荟聚购物中心),新奥尔良烤鸡腿堡，粉色可乐，新奥尔良烤翅，海苔虾，小食盘，雪顶咖啡
743,图形选择 2 - 位置 18,2,18,55,9631.558995627559900,18,肯德基(武胜店),鲜蔬沙拉，红豆派，圣代，冰美式，红豆圆奶茶，新奥良腿堡土豆泥餐，拿铁，香辣肉串，草莓新地，玉米汁，炸鸡，海盐食糖蛋筒，枣蓉姜茶，五珍q豆圣代，黄桃蛋挞，香栗双层鸡腿堡，美味鸡柳，深海鳕鱼堡，小食拼盘，原味鸡腿堡，香菇滑鸡粥，香甜栗米棒，雪顶，超值午餐，田?
744,图形选择 2 - 位置 85,2,85,56,10237.383492418468000,85,台湾黄金鸡脆,[]
745,图形选择 2 - 位置 28,2,28,57,10570.036703594400000,28,肯德基(万松园店),香辣腿堡，新奥尔良烤翅，雪顶，葡式蛋挞，十翅一筒，爱尔兰雪顶咖啡，吮指原味鸡块，超级外送全家桶，红豆圆奶茶，新奥良腿堡土豆泥餐，拿铁，黄桃蛋挞，香栗双层鸡腿堡，美味鸡柳，深海鳕鱼堡，小食拼盘，墨西哥鸡肉卷，原味鸡腿堡，香菇滑鸡粥，香甜栗米棒，超值午餐，田
746,图形选择 2 - 位置 48,2,48,58,10749.291846685335000,48,肯德基(佰港城店),香辣鸡翅，葡式蛋挞，黄金鸡块，土豆泥，肯德基醇豆浆，老北京鸡肉卷，榛果风味冰拿铁，香甜粟米棒，芙蓉荟蔬汤，劲爆鸡米花，新奥尔良烤鸡腿堡，九珍果汁饮料，香辣鸡腿堡，美式，伴鸡伴虾堡土豆泥餐，吮指原味鸡套餐，新奥良腿堡土豆泥餐，吮指原味鸡，五味小吃桶，红豆派
